Region,data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,nuovi_positivi_smooth_deseas_Rt_MCMC_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_min_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_max_pastdays_000
Emilia-Romagna,2020-12-24 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2718,201,2919,54380,57299,-726,1692,96529,7335,,,161163,2485596,1200124.0,8.0,,,,,,,,,
Friuli Venezia Giulia,2020-12-24 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,582,56,638,11464,12102,-173,831,33099,1514,,,46715,898714,332699.0,4.0,,,,,,,,,
Lazio,2020-12-24 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2690,293,2983,72508,75491,-211,1519,75027,3458,,,153976,2619089,2009090.0,14.0,,,,,,,,,
Liguria,2020-12-24 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,687,64,751,5207,5958,-219,328,49737,2831,,,58526,689389,316700.0,4.0,,,,,,,,,
Lombardia,2020-12-24 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,4178,521,4699,53209,57908,-2331,2656,384670,24677,,,467255,4737558,2567307.0,14.0,,,,,,,,,
Marche,2020-12-24 23:59:00,ITA,11,Marche,43.61675973,13.5188753,409,64,473,8942,9415,-144,415,27788,1504,,,38707,504651,298324.0,6.0,,,,,,,,,
Molise,2020-12-24 23:59:00,ITA,14,Molise,41.55774754,14.65916051,53,7,60,2206,2266,64,115,3841,178,,,6285,112219,103135.0,0.0,,,,,,,,,
P.A. Bolzano,2020-12-24 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,157,17,174,8933,9107,-107,142,18729,704,,,28540,352056,160013.0,0.0,,,,,,,,,
P.A. Trento,2020-12-24 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,326,49,375,1371,1746,80,238,18052,887,,,20685,437593,149319.0,4.0,,,,,,,,,
Piemonte,2020-12-24 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3144,213,3357,31513,34870,-1691,1057,149903,7727,,,192500,1642265,969893.0,7.0,,,,,,,,,
Puglia,2020-12-24 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1422,170,1592,51539,53131,259,1458,29248,2284,,,84663,996863,634218.0,26.0,,,,,,,,,
Sardegna,2020-12-24 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,498,41,539,15476,16015,46,331,12754,698,,,29467,462857,388351.0,2.0,,,,,,,,,
Sicilia,2020-12-24 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1008,173,1181,32199,33380,-234,853,52258,2239,,,87877,1172687,783825.0,16.0,,,,,,,,,
Toscana,2020-12-24 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,888,161,1049,9920,10969,-388,563,103021,3552,,,117542,1830077,1043441.0,4.0,,,,,,,,,
Umbria,2020-12-24 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,238,38,276,3245,3521,-27,192,23633,591,,,27745,488681,247406.0,4.0,,,,,,,,,
Valle d'Aosta,2020-12-24 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,83,4,87,340,427,-3,35,6321,371,,,7119,61008,36840.0,0.0,,,,,,,,,
Veneto,2020-12-24 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2630,351,2981,101041,104022,696,3837,119901,5859,,,229782,3188128,1183080.0,30.0,,,,,,,,,
Abruzzo,2020-12-25 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,435,34,469,11398,11867,173,339,21408,1162,,,34437,505462,266505.0,2.0,,,,,,,,,
Basilicata,2020-12-25 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,87,7,94,5862,5956,13,69,4251,240,,,10447,180476,116224.0,0.0,,,,,,,,,
Calabria,2020-12-25 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,270,21,291,8238,8529,170,257,13308,441,,,22278,427662,409800.0,2.0,,,,,,,,,
Campania,2020-12-25 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1449,102,1551,78996,80547,538,1009,102065,2670,,,185282,1983049,1329721.0,0.0,,,,,,,,,
Emilia-Romagna,2020-12-25 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2711,206,2917,56063,58980,1681,2127,96910,7400,,,163290,2496457,1204670.0,16.0,,,,,,,,,
Friuli Venezia Giulia,2020-12-25 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,572,54,626,11458,12084,-18,584,33681,1534,,,47299,904549,334240.0,4.0,,,,,,,,,
Lazio,2020-12-25 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2666,290,2956,73118,76074,583,1691,76104,3489,,,155667,2635605,2016092.0,18.0,,,,,,,,,
Liguria,2020-12-25 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,663,64,727,4942,5669,-289,445,50460,2842,,,58971,693519,317936.0,3.0,,,,,,,,,
Lombardia,2020-12-25 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3976,522,4498,54212,58710,802,2628,386391,24782,,,469883,4765500,2577061.0,20.0,,,,,,,,,
Marche,2020-12-25 23:59:00,ITA,11,Marche,43.61675973,13.5188753,398,60,458,9109,9567,152,603,28227,1516,,,39310,511362,303386.0,3.0,,,,,,,,,
Molise,2020-12-25 23:59:00,ITA,14,Molise,41.55774754,14.65916051,52,7,59,2237,2296,30,68,3878,179,,,6353,112785,103607.0,0.0,,,,,,,,,
P.A. Bolzano,2020-12-25 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,147,19,166,10398,10564,1457,182,17447,711,,,28722,354080,161537.0,2.0,,,,,,,,,
P.A. Trento,2020-12-25 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,306,49,355,1422,1777,31,154,18170,892,,,20839,440570,149543.0,2.0,,,,,,,,,
Piemonte,2020-12-25 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3029,214,3243,28254,31497,-3373,875,154123,7755,,,193375,1648345,972116.0,7.0,,,,,,,,,
Puglia,2020-12-25 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1413,166,1579,52010,53589,458,1011,29775,2310,,,85674,1004403,635809.0,18.0,,,,,,,,,
Sardegna,2020-12-25 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,484,43,527,15793,16320,305,409,12855,701,,,29876,466701,391652.0,3.0,,,,,,,,,
Sicilia,2020-12-25 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,995,174,1169,32063,33232,-148,720,53109,2256,,,88597,1179159,788040.0,15.0,,,,,,,,,
Toscana,2020-12-25 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,843,166,1009,10260,11269,300,613,103328,3558,,,118155,1841106,1047247.0,11.0,,,,,,,,,
Umbria,2020-12-25 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,240,36,276,3270,3546,25,232,23834,597,,,27977,490891,248275.0,3.0,,,,,,,,,
Valle d'Aosta,2020-12-25 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,84,4,88,340,428,1,11,6331,371,,,7130,61109,36873.0,0.0,,,,,,,,,
Veneto,2020-12-25 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2582,346,2928,84457,87385,-16637,5010,141454,5953,,,234792,3201904,1187079.0,36.0,,,,,,,,,
Abruzzo,2020-12-26 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,429,36,465,11420,11885,18,34,21419,1167,,,34471,505748,266642.0,4.0,,,,,,,,,
Basilicata,2020-12-26 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,89,7,96,5864,5960,4,25,4271,241,,,10472,180627,116280.0,0.0,,,,,,,,,
Calabria,2020-12-26 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,263,18,281,8280,8561,32,237,13507,447,,,22515,429174,411213.0,0.0,,,,,,,,,
Campania,2020-12-26 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1431,98,1529,79034,80563,16,539,102580,2678,,,185821,1989495,1331879.0,0.0,,,,,,,,,
Emilia-Romagna,2020-12-26 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2630,214,2844,54443,57287,-1693,1756,100333,7424,,,165044,2502232,1208257.0,19.0,,,,,,,,,
Friuli Venezia Giulia,2020-12-26 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,587,56,643,11482,12125,41,224,33849,1549,,,47523,906413,334858.0,5.0,,,,,,,,,
Lazio,2020-12-26 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2742,297,3039,73255,76294,220,1123,76983,3513,,,156790,2646199,2020174.0,7.0,,,,,,,,,
Liguria,2020-12-26 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,672,66,738,4934,5672,3,34,50489,2844,,,59005,694040,318045.0,2.0,,,,,,,,,
Lombardia,2020-12-26 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3839,513,4352,55270,59622,912,1606,387049,24818,,,471489,4780837,2583057.0,14.0,,,,,,,,,
Marche,2020-12-26 23:59:00,ITA,11,Marche,43.61675973,13.5188753,412,64,476,9159,9635,68,206,28359,1522,,,39516,513159,304656.0,6.0,,,,,,,,,
Molise,2020-12-26 23:59:00,ITA,14,Molise,41.55774754,14.65916051,55,8,63,2260,2323,27,28,3877,181,,,6381,113182,103962.0,1.0,,,,,,,,,
P.A. Bolzano,2020-12-26 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,155,17,172,10394,10566,2,24,17462,718,,,28746,354359,160672.0,0.0,,,,,,,,,
P.A. Trento,2020-12-26 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,331,48,379,1347,1726,-51,124,18340,897,,,20963,442014,149908.0,2.0,,,,,,,,,
Piemonte,2020-12-26 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3011,208,3219,28338,31557,60,417,154468,7767,,,193792,1651049,973322.0,1.0,,,,,,,,,
Puglia,2020-12-26 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1435,158,1593,52197,53790,201,544,30093,2335,,,86218,1006794,636666.0,22.0,,,,,,,,,
Sardegna,2020-12-26 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,478,43,521,15879,16400,80,173,12945,704,,,30049,469168,393747.0,1.0,,,,,,,,,
Sicilia,2020-12-26 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1014,170,1184,32106,33290,58,337,53361,2283,,,88934,1183197,790541.0,8.0,,,,,,,,,
Toscana,2020-12-26 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,825,166,991,9887,10878,-391,402,104099,3580,,,118557,1846026,1049142.0,10.0,,,,,,,,,
Umbria,2020-12-26 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,248,34,282,3267,3549,3,51,23878,601,,,28028,491673,248707.0,2.0,,,,,,,,,
Valle d'Aosta,2020-12-26 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,77,4,81,337,418,-10,24,6364,372,,,7154,61248,36914.0,1.0,,,,,,,,,
Veneto,2020-12-26 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2589,355,2944,85898,88842,1457,2523,142487,5986,,,237315,3219624,1192654.0,28.0,,,,,,,,,
Abruzzo,2020-12-27 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,443,36,479,11337,11816,-69,25,21507,1173,,,34496,506082,266774.0,2.0,,,,,,,,,
Basilicata,2020-12-27 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,98,5,103,5856,5959,-1,9,4280,242,,,10481,180690,116318.0,0.0,,,,,,,,,
Calabria,2020-12-27 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,255,18,273,8305,8578,17,179,13665,451,,,22694,429979,411970.0,2.0,,,,,,,,,
Campania,2020-12-27 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1440,95,1535,78540,80075,-488,310,103370,2686,,,186131,1992877,1332853.0,0.0,,,,,,,,,
Emilia-Romagna,2020-12-27 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2609,210,2819,55356,58175,888,1283,100659,7493,,,166327,2508298,1210120.0,9.0,,,,,,,,,
Friuli Venezia Giulia,2020-12-27 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,626,58,684,11506,12190,65,144,33913,1564,,,47667,907700,335221.0,4.0,,,,,,,,,
Lazio,2020-12-27 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2802,301,3103,73335,76438,144,977,77800,3529,,,157767,2656014,2023876.0,14.0,,,,,,,,,
Liguria,2020-12-27 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,695,66,761,5008,5769,97,99,50489,2846,,,59104,695223,318446.0,5.0,,,,,,,,,
Lombardia,2020-12-27 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3801,508,4309,55018,59327,-295,466,387761,24867,,,471955,4785738,2585071.0,16.0,,,,,,,,,
Marche,2020-12-27 23:59:00,ITA,11,Marche,43.61675973,13.5188753,428,65,493,9178,9671,36,181,28499,1527,,,39697,514332,305197.0,3.0,,,,,,,,,
Molise,2020-12-27 23:59:00,ITA,14,Molise,41.55774754,14.65916051,55,8,63,2256,2319,-4,1,3881,182,,,6382,113233,104010.0,1.0,,,,,,,,,
P.A. Bolzano,2020-12-27 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,154,20,174,10406,10580,14,57,17503,720,,,28803,355149,160905.0,3.0,,,,,,,,,
P.A. Trento,2020-12-27 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,356,45,401,1374,1775,49,86,18372,902,,,21049,442600,150012.0,1.0,,,,,,,,,
Piemonte,2020-12-27 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3039,211,3250,27812,31062,-495,470,155416,7784,,,194262,1654351,974905.0,14.0,,,,,,,,,
Puglia,2020-12-27 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1444,154,1598,52040,53638,-152,221,30454,2347,,,86439,1008542,638210.0,28.0,,,,,,,,,
Sardegna,2020-12-27 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,483,43,526,15889,16415,15,96,13020,710,,,30145,470328,394659.0,2.0,,,,,,,,,
Sicilia,2020-12-27 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1027,174,1201,31966,33167,-123,682,54151,2298,,,89616,1188827,793985.0,14.0,,,,,,,,,
Toscana,2020-12-27 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,847,165,1012,9788,10800,-78,227,104396,3588,,,118784,1849528,1050691.0,4.0,,,,,,,,,
Umbria,2020-12-27 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,260,36,296,3257,3553,4,36,23907,604,,,28064,492558,249041.0,5.0,,,,,,,,,
Valle d'Aosta,2020-12-27 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,83,2,85,347,432,14,27,6375,374,,,7181,61613,37039.0,0.0,,,,,,,,,
Veneto,2020-12-27 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2626,360,2986,87035,90021,1179,3337,144593,6038,,,240652,3232475,1196750.0,21.0,,,,,,,,,
Abruzzo,2020-12-28 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,458,38,496,11049,11545,-271,41,21812,1176,,,34533,506661,267075.0,2.0,,,,,,,,,
Basilicata,2020-12-28 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,92,6,98,5832,5930,-29,17,4321,247,,,10498,180907,116373.0,1.0,,,,,,,,,
Calabria,2020-12-28 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,260,14,274,8427,8701,123,212,13749,456,,,22906,431495,413426.0,2.0,,,,,,,,,
Campania,2020-12-28 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1422,98,1520,77776,79296,-779,433,104549,2719,,,186564,1997527,1334820.0,0.0,,,,,,,,,
Emilia-Romagna,2020-12-28 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2642,220,2862,55436,58298,123,750,101255,7524,,,167077,2518742,1212763.0,15.0,,,,,,,,,
Friuli Venezia Giulia,2020-12-28 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,645,56,701,11411,12112,-78,187,34151,1591,,,47854,909588,335797.0,9.0,,,,,,,,,
Lazio,2020-12-28 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2820,307,3127,72943,76070,-368,966,79087,3576,,,158733,2665428,2028405.0,16.0,,,,,,,,,
Liguria,2020-12-28 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,718,61,779,4909,5688,-81,173,50737,2852,,,59277,696992,319115.0,0.0,,,,,,,,,
Lombardia,2020-12-28 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3791,512,4303,50462,54765,-4562,573,392854,24909,,,472528,4791224,2587261.0,13.0,,,,,,,,,
Marche,2020-12-28 23:59:00,ITA,11,Marche,43.61675973,13.5188753,454,60,514,9223,9737,66,131,28556,1535,,,39828,515371,305671.0,3.0,,,,,,,,,
Molise,2020-12-28 23:59:00,ITA,14,Molise,41.55774754,14.65916051,57,8,65,2258,2323,4,7,3882,184,,,6389,113293,104066.0,0.0,,,,,,,,,
P.A. Bolzano,2020-12-28 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,153,20,173,10434,10607,27,120,17594,722,,,28923,356239,161307.0,1.0,,,,,,,,,
P.A. Trento,2020-12-28 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,374,45,419,1402,1821,46,99,18413,914,,,21148,443360,150162.0,2.0,,,,,,,,,
Piemonte,2020-12-28 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3042,205,3247,27056,30303,-759,313,156468,7804,,,194575,1657292,976214.0,4.0,,,,,,,,,
Puglia,2020-12-28 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1494,139,1633,51524,53157,-481,645,31533,2394,,,87084,1012689,641246.0,57.0,,,,,,,,,
Sardegna,2020-12-28 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,497,44,541,15803,16344,-71,156,13226,731,,,30301,471896,395755.0,3.0,,,,,,,,,
Sicilia,2020-12-28 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1064,175,1239,32007,33246,79,650,54694,2326,,,90266,1194520,797698.0,15.0,,,,,,,,,
Toscana,2020-12-28 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,890,164,1054,9230,10284,-516,181,105064,3617,,,118965,1853202,1052016.0,5.0,,,,,,,,,
Umbria,2020-12-28 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,268,34,302,3256,3558,5,88,23984,610,,,28152,493224,249326.0,1.0,,,,,,,,,
Valle d'Aosta,2020-12-28 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,95,4,99,395,494,62,61,6372,376,,,7242,61848,37107.0,2.0,,,,,,,,,
Veneto,2020-12-28 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2696,355,3051,87891,90942,921,2782,146385,6107,,,243434,3243320,1200115.0,16.0,,,,,,,,,
Abruzzo,2020-12-29 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,451,38,489,10783,11272,-273,47,22123,1185,,,34580,508059,267416.0,2.0,,,,,,,,,
Basilicata,2020-12-29 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,84,6,90,5864,5954,24,68,4364,248,,,10566,181611,116630.0,0.0,,,,,,,,,
Calabria,2020-12-29 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,257,16,273,8262,8535,-166,163,14070,464,,,23069,434303,415960.0,4.0,,,,,,,,,
Campania,2020-12-29 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1402,97,1499,76992,78491,-805,625,105933,2765,,,187189,2004376,1337233.0,0.0,,,,,,,,,
Emilia-Romagna,2020-12-29 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2598,221,2819,53993,56812,-1486,894,103543,7614,,,167969,2538045,1216598.0,13.0,,,,,,,,,
Friuli Venezia Giulia,2020-12-29 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,655,60,715,11062,11777,-335,493,34958,1612,,,48347,916889,337351.0,7.0,,,,,,,,,
Lazio,2020-12-29 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2854,305,3159,71526,74685,-1385,1218,81636,3630,,,159951,2676624,2034049.0,15.0,,,,,,,,,
Liguria,2020-12-29 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,711,63,774,4985,5759,71,305,50956,2867,,,59582,701035,320126.0,7.0,,,,,,,,,
Lombardia,2020-12-29 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3634,498,4132,50286,54418,-347,843,393995,24958,,,473371,4802831,2591103.0,45.0,,,,,,,,,
Marche,2020-12-29 23:59:00,ITA,11,Marche,43.61675973,13.5188753,465,61,526,9603,10129,392,508,28661,1546,,,40336,519600,308324.0,7.0,,,,,,,,,
Molise,2020-12-29 23:59:00,ITA,14,Molise,41.55774754,14.65916051,56,8,64,2150,2214,-109,7,3996,186,,,6396,113696,104323.0,0.0,,,,,,,,,
P.A. Bolzano,2020-12-29 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,136,22,158,10520,10678,71,91,17607,729,,,29014,357337,161485.0,3.0,,,,,,,,,
P.A. Trento,2020-12-29 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,380,46,426,1334,1760,-61,175,18637,926,,,21323,445114,150638.0,4.0,,,,,,,,,
Piemonte,2020-12-29 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3029,196,3225,26158,29383,-920,840,158172,7860,,,195415,1664929,978418.0,7.0,,,,,,,,,
Puglia,2020-12-29 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1466,136,1602,51231,52833,-324,749,32572,2428,,,87833,1022357,644883.0,55.0,,,,,,,,,
Sardegna,2020-12-29 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,498,45,543,15715,16258,-86,116,13421,738,,,30417,474385,397965.0,2.0,,,,,,,,,
Sicilia,2020-12-29 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1093,169,1262,32147,33409,163,995,55500,2352,,,91261,1203327,802862.0,8.0,,,,,,,,,
Toscana,2020-12-29 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,879,157,1036,8979,10015,-269,271,105589,3632,,,119236,1861004,1054622.0,6.0,,,,,,,,,
Umbria,2020-12-29 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,263,38,301,3267,3568,10,161,24132,613,,,28313,496881,250303.0,8.0,,,,,,,,,
Valle d'Aosta,2020-12-29 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,73,1,74,339,413,-81,0,6439,378,,,7230,62194,37216.0,0.0,,,,,,,,,
Veneto,2020-12-29 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2678,366,3044,87321,90365,-577,2655,149426,6298,,,246089,3258961,1203915.0,63.0,,,,,,,,,
Abruzzo,2020-12-30 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,432,36,468,10568,11036,-236,278,22616,1206,,,34858,512111,268650.0,4.0,,,,,,,,,
Basilicata,2020-12-30 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,89,4,93,5902,5995,41,113,4429,255,,,10679,182937,117195.0,0.0,,,,,,,,,
Calabria,2020-12-30 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,257,17,274,8457,8731,196,449,14319,468,,,23518,437520,419041.0,1.0,,,,,,,,,
Campania,2020-12-30 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1357,102,1459,76152,77611,-880,930,107696,2812,,,188119,2016361,1344827.0,0.0,,,,,,,,,
Emilia-Romagna,2020-12-30 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2641,230,2871,53186,56057,-755,1427,105656,7683,,,169396,2556405,1221526.0,19.0,,,,,,,,,
Friuli Venezia Giulia,2020-12-30 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,641,59,700,10947,11647,-130,803,35876,1627,,,49150,924819,338891.0,5.0,,,,,,,,,
Lazio,2020-12-30 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2808,303,3111,71352,74463,-222,1333,83125,3696,,,161284,2690302,2039177.0,18.0,,,,,,,,,
Liguria,2020-12-30 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,712,63,775,4853,5628,-131,415,51489,2880,,,59997,706883,322079.0,2.0,,,,,,,,,
Lombardia,2020-12-30 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,3617,481,4098,48898,52996,-1422,1673,397010,25038,,,475044,4826709,2597894.0,21.0,,,,,,,,,
Marche,2020-12-30 23:59:00,ITA,11,Marche,43.61675973,13.5188753,468,62,530,10042,10572,443,585,28792,1557,,,40921,526915,311670.0,7.0,,,,,,,,,
Molise,2020-12-30 23:59:00,ITA,14,Molise,41.55774754,14.65916051,53,10,63,1998,2061,-153,44,4191,188,,,6440,114520,105056.0,2.0,,,,,,,,,
P.A. Bolzano,2020-12-30 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,168,22,190,10412,10602,-76,220,17901,731,,,29234,359695,162050.0,1.0,,,,,,,,,
P.A. Trento,2020-12-30 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,380,45,425,1288,1713,-47,197,18874,933,,,21520,447759,151147.0,5.0,,,,,,,,,
Piemonte,2020-12-30 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2957,192,3149,25810,28959,-424,1046,159609,7893,,,196461,1673896,981588.0,7.0,,,,,,,,,
Puglia,2020-12-30 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1497,128,1625,51115,52740,-93,1470,34112,2451,,,89303,1033478,649695.0,11.0,,,,,,,,,
Sardegna,2020-12-30 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,496,44,540,15785,16325,67,328,13677,743,,,30745,478936,401858.0,4.0,,,,,,,,,
Sicilia,2020-12-30 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1085,166,1251,32136,33387,-22,1084,56577,2381,,,92345,1211824,808160.0,12.0,,,,,,,,,
Toscana,2020-12-30 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,869,160,1029,8708,9737,-278,460,106304,3655,,,119696,1872240,1057968.0,10.0,,,,,,,,,
Umbria,2020-12-30 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,256,44,300,3406,3706,138,347,24336,618,,,28660,500003,251329.0,8.0,,,,,,,,,
Valle d'Aosta,2020-12-30 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,72,2,74,332,406,-7,14,6459,379,,,7244,62480,37323.0,2.0,,,,,,,,,
Veneto,2020-12-30 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2711,358,3069,86954,90023,-342,2986,152642,6410,,,249075,3276810,1208044.0,36.0,,,,,,,,,
Abruzzo,2020-12-31 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,430,35,465,10608,11073,37,456,23028,1213,,,35314,516422,269992.0,3.0,,,,,,,,,
Basilicata,2020-12-31 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,89,4,93,5958,6051,56,147,4519,256,,,10826,184291,117865.0,0.0,,,,,,,,,
